Name,Manufacturer,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Engine CC,Power,Seats,Mileage Km/L,Price,Age,Price_per_CC,KM_per_Year,Luxury_Score,Regional_Premium,Q1_2026_Value
Volkswagen Polo 1.5 TDI Highline,Volkswagen,Hyderabad,2015,50000,Diesel,Manual,First,1498,88.8,5,20.14,6.2,11,4.138851802403204,4545.454545454545,0,-36.617736328017216,2.426636619735557
Skoda Laura 1.9 TDI AT Elegance,Skoda,Jaipur,2009,48000,Diesel,Automatic,First,1896,105.0,5,17.0,5.0,17,2.6371308016877637,2823.529411764706,0,-14.385707007007841,1.186615524855769
Mahindra Renault Logan 1.5 DLE Diesel,Mahindra,Chennai,2007,35000,Diesel,Manual,First,1461,65.0,5,19.2,2.3,19,1.5742642026009581,1842.1052631578948,0,-70.4377159135323,0.46200163490944457
Toyota Innova Crysta 2.8 GX AT,Toyota,Ahmedabad,2016,100200,Diesel,Automatic,First,2755,171.5,7,11.36,17.0,10,6.170598911070781,10020.0,1,100.42400435635402,7.232262015340895
BMW 3 Series 320d Luxury Line,BMW,Bangalore,2014,47000,Diesel,Automatic,First,1995,184.0,5,18.88,25.5,12,12.781954887218044,3916.6666666666665,1,89.18066895747299,9.182079854676802
Honda Jazz 1.5 S i DTEC,Honda,Jaipur,2015,63642,Diesel,Manual,First,1498,98.6,5,27.3,5.65,11,3.771695594125501,5785.636363636364,0,-3.2558489179188577,2.211370467984822
Honda Amaze VX i-DTEC,Honda,Kochi,2015,62550,Diesel,Manual,First,1498,98.6,5,25.8,5.6,11,3.7383177570093458,5686.363636363636,0,-49.969461628501755,2.1918008178256643
Jaguar XF 2.2 Litre Luxury,Jaguar,Kochi,2015,37340,Diesel,Automatic,First,2179,187.7,5,16.36,29.98,11,13.758604864616798,3394.5454545454545,1,167.8420607816996,11.733962235430967
Maruti Swift Dzire VDI,Maruti,Coimbatore,2016,38461,Diesel,Manual,First,1248,74.0,5,26.59,7.39,10,5.921474358974359,3846.1,0,-50.92396097597764,3.1439068407864244
Jeep Compass 2.0 Limited,Jeep,Jaipur,2018,29000,Diesel,Manual,First,1956,170.0,5,17.1,19.0,8,9.713701431492844,3625.0,1,225.3343133733702,9.549995711350286
Toyota Corolla Altis 1.8 Sport,Toyota,Pune,2010,31000,Petrol,Manual,First,1794,132.0,5,12.5,5.0,16,2.7870680044593086,1937.5,0,-26.05869950158981,1.2897994835388793
Honda City 1.5 V MT,Honda,Kolkata,2011,42086,Petrol,Manual,First,1497,118.0,5,17.0,3.35,15,2.237808951235805,2805.733333333333,0,-40.9430485427851,0.9393104934467925
Maruti Swift ZXI,Maruti,Chennai,2013,49000,Petrol,Manual,First,1197,85.8,5,18.6,4.45,13,3.717627401837928,3769.230769230769,0,-42.803406876182024,1.4741739186292873
Hyundai Verna 1.6 SX CRDI (O) AT,Hyundai,Coimbatore,2019,77240,Diesel,Automatic,First,1582,126.32,5,22.32,8.31,7,5.252844500632111,11034.285714285714,0,-44.81435936540923,4.540072331883346
Mahindra Bolero ZLX,Mahindra,Jaipur,2012,105000,Diesel,Manual,Second,2523,62.1,7,15.96,6.0,14,2.3781212841854935,7500.0,1,2.737151591590581,1.8286382091761049
Maruti Swift VDI,Maruti,Chennai,2014,35000,Diesel,Manual,First,1248,74.0,5,22.9,5.25,12,4.206730769230769,2916.6666666666665,0,-32.52087328088892,1.8904282053746355
Hyundai Santro Xing XO,Hyundai,Chennai,2006,83072,Petrol,Manual,First,1086,74.0,5,17.0,1.4,20,1.2891344383057088,4153.6,0,-82.00556620823704,0.25872091554928894
Audi A6 2011-2015 2.0 TDI Premium Plus,Audi,Hyderabad,2012,202082,Diesel,Automatic,First,1968,174.33,5,17.68,12.3,14,6.250000000000001,14434.42857142857,1,25.74223276861103,3.748708328811015
Ford Ikon 1.3 LXi NXt,Ford,Chennai,2004,129000,Petrol,Manual,Third,1299,70.0,5,13.8,1.5,22,1.1547344110854505,5863.636363636364,0,-80.7202495088254,0.2346229102724124
Volkswagen Polo 1.5 TDI Highline,Volkswagen,Coimbatore,2018,33558,Diesel,Manual,First,1498,88.0,5,20.14,8.12,8,5.420560747663551,4194.75,0,-46.07612491541793,4.081366588219175
Mahindra Bolero VLX CRDe,Mahindra,Coimbatore,2012,60271,Diesel,Manual,First,2523,63.0,7,13.6,6.12,14,2.4256837098692032,4305.071428571428,1,-59.35786754708838,1.865210973359627
Honda City i DTEC VX Option,Honda,Coimbatore,2017,45366,Diesel,Manual,First,1498,98.6,5,25.1,10.88,9,7.263017356475301,5040.666666666667,0,-27.74732008371268,5.031138793280623
Chevrolet Sail Hatchback 1.2 LS,Chevrolet,Kolkata,2014,9500,Petrol,Manual,First,1199,82.5,5,18.2,3.5,12,2.9190992493744785,791.6666666666666,0,-38.29870743276056,1.260285470249757
Hyundai i20 1.2 Spotz,Hyundai,Kochi,2016,42362,Petrol,Manual,First,1197,81.83,5,18.6,6.15,10,5.137844611528822,4236.2,0,-45.05574803844388,2.6163771408439125
BMW X1 sDrive 20d Sportline,BMW,Chennai,2016,21000,Diesel,Automatic,First,1995,184.0,5,17.05,33.0,10,16.541353383458645,2100.0,1,324.15451080584114,14.039096853308797
BMW X1 sDrive 20d Exclusive,BMW,Mumbai,2012,15200,Diesel,Automatic,First,1995,177.0,5,15.06,13.5,14,6.7669172932330826,1085.7142857142858,1,43.520426981406345,4.114435970646236
Toyota Fortuner 4x2 AT,Toyota,Mumbai,2015,43690,Diesel,Automatic,First,2982,168.5,7,12.55,17.11,11,5.7377598926894695,3971.818181818182,1,81.89885227050833,6.696734284463771
Audi Q7 4.2 TDI Quattro Technology,Audi,Kochi,2014,79926,Diesel,Automatic,First,4134,335.2,7,11.33,29.77,12,7.201257861635219,6660.5,1,165.9659155927684,10.719628128381505
Maruti Ertiga VDI,Maruti,Kolkata,2013,53073,Diesel,Manual,First,1248,88.76,7,20.77,5.95,13,4.767628205128205,4082.5384615384614,0,4.89219736430706,1.97108647547062
Hyundai i20 1.2 Magna,Hyundai,Bangalore,2015,59000,Petrol,Manual,First,1197,80.0,5,18.5,5.75,11,4.803675856307435,5363.636363636364,0,-57.34161386253061,2.2505097683031376
Mercedes-Benz S Class 2005 2013 S 350 L,MercedesBenz,Bangalore,2006,47088,Petrol,Automatic,Second,3498,364.9,5,10.13,19.0,20,5.431675242995998,2354.4,1,40.95814549772496,3.511212425311779
Renault Duster 85PS Diesel RxL,Renault,Ahmedabad,2014,55000,Diesel,Manual,First,1461,83.8,5,20.45,4.75,12,3.25119780971937,4583.333333333333,0,-43.99917525337168,1.7103874239103847
Mahindra Quanto C2,Mahindra,Hyderabad,2013,80430,Diesel,Manual,Second,1493,100.0,7,17.21,3.3,13,2.2103148024112524,6186.923076923077,0,-66.26427901329949,1.0932076250509322
Toyota Fortuner 4x2 AT,Toyota,Delhi,2013,71932,Diesel,Automatic,First,2982,168.5,7,12.55,16.5,13,5.533199195171026,5533.2307692307695,1,69.59417967228832,5.466038125254661
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,BMW,Mumbai,2014,19000,Diesel,Automatic,First,2993,258.0,7,15.97,44.0,12,14.700968927497495,1583.3333333333333,1,367.77028053199103,15.843588768854088
Maruti Swift Dzire VDi,Maruti,Hyderabad,2011,81759,Diesel,Manual,First,1248,73.9,5,19.3,4.39,15,3.517628205128205,5450.6,0,-55.12126814193476,1.2309173332034087
Maruti Swift LDI Optional,Maruti,Kochi,2018,52010,Diesel,Manual,First,1248,74.0,5,25.2,6.2,8,4.967948717948718,6501.25,0,-44.609046802984075,3.1163143900195673
Audi A6 2011-2015 35 TFSI Technology,Audi,Kochi,2016,58953,Petrol,Automatic,First,1984,177.01,5,13.53,24.22,10,12.20766129032258,5895.3,1,116.38207845672994,10.30384623597391
Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,Mitsubishi,Mumbai,2008,93000,Diesel,Manual,Third,2835,107.2,6,10.5,5.45,18,1.9223985890652557,5166.666666666667,1,-42.060272070469296,1.1899380483253652
Jaguar XF 2.2 Litre Executive,Jaguar,Delhi,2016,10000,Diesel,Automatic,First,2179,187.7,5,16.36,44.0,10,20.192748967416247,1000.0,1,352.25114579276885,18.71879580441173
Toyota Innova Crysta 2.8 ZX AT,Toyota,Coimbatore,2019,40674,Diesel,Automatic,First,2755,171.5,7,11.36,24.82,7,9.00907441016334,5810.571428571428,1,64.82642605903044,13.56011976863353
Skoda Octavia Ambition 2.0 TDI AT,Skoda,Mumbai,2015,50000,Diesel,Automatic,First,1968,141.0,5,19.3,11.69,11,5.9400406504065035,4545.454545454545,0,24.27805862315853,4.575384207211074
Toyota Corolla Altis VL AT,Toyota,Bangalore,2018,1331,Petrol,Automatic,First,1798,138.03,5,14.28,20.0,8,11.123470522803114,166.375,0,48.37699526076313,10.05262706457925
Maruti Omni 8 Seater BSII,Maruti,Pune,2010,60000,Petrol,Manual,First,796,35.0,8,19.7,1.45,16,1.8216080402010049,3750.0,0,-78.55702285546104,0.374041850226275
Mercedes-Benz GLC 220d 4MATIC Style,MercedesBenz,Mumbai,2018,10003,Diesel,Automatic,First,2143,170.0,5,17.9,48.5,8,22.631824545030334,1250.375,1,415.6104228591265,24.377620631604678
Volkswagen Vento 1.5 TDI Highline AT,Volkswagen,Mumbai,2016,25000,Diesel,Automatic,First,1498,108.5,5,21.5,9.45,10,6.308411214953271,2500.0,0,0.4642988869844267,4.020286826174791
Mahindra XUV500 W10 2WD,Mahindra,Ahmedabad,2015,73000,Diesel,Manual,First,2179,140.0,7,16.0,12.5,11,5.736576411197798,6636.363636363636,1,47.3705914384956,4.892412539789429
Nissan Terrano XL 85 PS,Nissan,Hyderabad,2014,59962,Diesel,Manual,First,1461,83.8,5,20.45,6.9,12,4.722792607802875,4996.833333333333,0,-29.46167430053528,2.484562784206664
Hyundai Verna 1.6 SX CRDi (O),Hyundai,Jaipur,2012,72000,Diesel,Manual,Second,1582,126.32,5,22.32,5.8,14,3.666245259165613,5142.857142857143,0,-0.6874201281291015,1.767683602203568
BMW 5 Series 2013-2017 530d M Sport,BMW,Coimbatore,2016,20967,Diesel,Automatic,First,2993,258.0,5,14.69,44.56,10,14.888072168392918,2096.7,1,195.91722583361792,18.957035023740605
Mahindra Scorpio S4 Plus,Mahindra,Bangalore,2015,35000,Diesel,Manual,Second,2179,120.0,7,15.4,8.5,11,3.9008719596145025,3181.818181818182,1,-36.93977701417567,3.3268405270568118
Hyundai Verna 1.6 CRDi SX,Hyundai,Coimbatore,2017,38056,Diesel,Manual,First,1582,126.2,5,23.9,10.7,9,6.763590391908975,4228.444444444444,0,-28.942676920563038,4.947903041185906
Audi Q7 3.0 TDI Quattro Premium Plus,Audi,Pune,2009,94000,Diesel,Automatic,Second,2967,241.4,7,12.07,12.0,17,4.044489383215369,5529.411764705882,1,77.45912119618448,2.8478772596538455
Chevrolet Aveo U-VA 1.2 LT,Chevrolet,Coimbatore,2010,64236,Petrol,Manual,First,1150,76.0,5,14.7,2.44,16,2.121739130434783,4014.75,0,-83.79627398936204,0.629422147966973
Mahindra Bolero ZLX BSIII,Mahindra,Kolkata,2000,124000,Diesel,Manual,First,2523,63.0,7,13.6,1.95,26,0.7728894173602853,4769.2307692307695,1,-65.62356556968088,0.2185068615260283
Hyundai Xcent 1.2 Kappa S,Hyundai,Mumbai,2014,7400,Petrol,Manual,First,1197,82.0,5,19.1,4.35,12,3.634085213032581,616.6666666666666,0,-53.75452908376908,1.5663547987389836
Toyota Innova Crysta 2.4 GX MT 8S,Toyota,Hyderabad,2017,52000,Diesel,Manual,First,2393,147.8,8,13.68,17.5,9,7.3129962390305066,5777.777777777777,1,78.90155068704819,8.092364786986295
Hyundai EON Era Plus,Hyundai,Hyderabad,2015,68764,Petrol,Manual,First,814,55.2,5,21.1,2.9,11,3.562653562653563,6251.272727272727,0,-70.35345731471773,1.1350397092311475
Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,Delhi,2013,64000,Diesel,Manual,First,1199,73.9,5,22.07,2.9,13,2.4186822351959965,4923.076923076923,0,-70.19253811820387,0.9606976098932434
Maruti Vitara Brezza ZDi,Maruti,Pune,2016,21558,Diesel,Manual,First,1248,88.5,5,24.3,8.9,10,7.131410256410256,2155.8,0,31.61551488717016,3.7863018786196454
BMW 3 Series 320d Prestige,BMW,Mumbai,2013,37500,Diesel,Automatic,First,1995,184.0,5,18.88,16.75,13,8.395989974937343,2884.6153846153848,1,78.07164088433748,5.548856884728216
Hyundai EON Sportz,Hyundai,Coimbatore,2016,14077,Petrol,Manual,First,814,55.2,5,21.1,3.95,10,4.852579852579853,1407.7,0,-73.76855830245084,1.6804373506233257
Honda City 1.5 S MT,Honda,Mumbai,2009,70000,Petrol,Manual,First,1497,118.0,5,17.0,2.1,17,1.4028056112224447,4117.64705882353,0,-77.67460024733678,0.498378520439423
Honda Accord 2.4 MT,Honda,Kochi,2011,54316,Petrol,Manual,Second,2354,177.6,5,12.8,4.29,15,1.822429906542056,3621.0666666666666,1,-61.673033997548664,1.202878213996042
Mahindra Xylo E8,Mahindra,Hyderabad,2009,90764,Diesel,Manual,First,2498,112.0,8,14.0,3.85,17,1.5412329863891112,5339.058823529412,1,-60.6416588488494,0.9136939541389422
BMW 3 Series 320d,BMW,Chennai,2009,137000,Diesel,Automatic,Second,1995,170.0,5,13.2,9.0,17,4.511278195488722,8058.823529411765,1,15.67850294704758,2.135907944740384
Honda City V MT,Honda,Pune,2013,127000,Petrol,Manual,Second,1497,116.3,5,16.8,4.5,13,3.006012024048096,9769.23076923077,0,-33.45282955143083,1.4907376705239983
Mahindra XUV500 W10 2WD,Mahindra,Kochi,2016,51884,Diesel,Manual,First,2179,140.0,7,16.0,12.46,10,5.718219366681965,5188.4,1,11.317947876583624,5.300822630067504
Hyundai i20 Asta 1.4 CRDi,Hyundai,Delhi,2014,67407,Diesel,Manual,First,1396,88.76,5,21.27,4.65,12,3.3309455587392556,5617.25,0,-52.205276637809646,1.6743792676175344
Toyota Fortuner 4x2 Manual,Toyota,Hyderabad,2014,107825,Diesel,Manual,First,2982,168.5,7,13.0,20.5,12,6.87458081824279,8985.416666666666,1,109.57038794768503,7.3816720400342914
Mahindra Bolero DI BSII,Mahindra,Chennai,2006,82453,Diesel,Manual,First,2523,63.0,8,13.6,2.9,20,1.1494252873563218,4122.65,1,-62.72581571706245,0.5359218964949557
Maruti Esteem Vxi - BSIII,Maruti,Chennai,2007,30441,Petrol,Manual,First,1298,85.0,5,15.9,1.45,19,1.1171032357473034,1602.157894736842,0,-81.36290785853122,0.2912619002689977
Hyundai Santro LS zipPlus,Hyundai,Chennai,2002,70000,Petrol,Manual,Third,1086,74.0,5,0.0,0.65,24,0.5985267034990792,2916.6666666666665,0,-91.64544145382433,0.08605342687698027
Mini Cooper 5 DOOR D,Mini,Mumbai,2016,11000,Diesel,Automatic,First,1496,113.98,5,20.7,29.5,10,19.719251336898395,1100.0,1,213.61871081122126,12.550101732503318
Audi Q3 35 TDI Quattro Premium,Audi,Hyderabad,2015,61000,Diesel,Automatic,First,1968,174.33,5,15.73,25.0,11,12.703252032520325,5545.454545454545,1,155.57364383864027,9.784825079578859
Hyundai i20 Sportz Option,Hyundai,Delhi,2013,48454,Petrol,Manual,Second,1197,80.0,5,17.0,3.5,13,2.9239766081871346,3727.230769230769,0,-64.02547703921158,1.1594626326297766
Tata Safari Storme VX Varicor 400,Tata,Jaipur,2017,37000,Diesel,Manual,First,2179,154.0,7,14.1,11.25,9,5.162918770078018,4111.111111111111,1,92.63215923423236,5.202234505919761
Honda BR-V i-DTEC VX MT,Honda,Kochi,2017,32249,Diesel,Manual,First,1498,98.6,7,21.9,10.79,9,7.202937249666221,3583.222222222222,0,-3.6018733877739018,4.989520917233264
Volkswagen Jetta 2013-2015 2.0L TDI Highline,Volkswagen,Kolkata,2013,58000,Diesel,Manual,First,1968,138.03,5,19.33,5.9,13,2.997967479674797,4461.538461538462,0,4.0107503276322065,1.954522723575909
Hyundai Xcent 1.2 Kappa S Option,Hyundai,Jaipur,2017,28360,Petrol,Manual,First,1197,81.86,5,19.1,5.12,9,4.277360066833751,3151.1111111111113,0,-12.330963975176035,2.367594726249705
Maruti Ignis 1.2 Alpha,Maruti,Mumbai,2017,7000,Petrol,Manual,First,1197,81.8,5,20.89,5.7,9,4.761904761904762,777.7777777777778,0,-39.402486385628436,2.635798816332679
BMW 5 Series 2013-2017 520d Luxury Line,BMW,Coimbatore,2016,19658,Diesel,Automatic,First,1995,190.0,5,18.12,35.84,10,17.964912280701753,1965.8,1,138.0088279595347,15.2473100370481
Ford Ikon 1.3 CLXi,Ford,Hyderabad,2007,92000,Petrol,Manual,First,1299,70.0,5,13.8,1.25,19,0.962278675904542,4842.105263157895,0,-87.221317808068,0.2510878450594808
Hyundai i10 Sportz,Hyundai,Kolkata,2013,25000,Petrol,Manual,First,1197,78.9,5,20.36,2.65,13,2.2138680033416875,1923.076923076923,0,-53.283307056232985,0.8778788504196879
Hyundai Verna 1.6 CRDI,Hyundai,Coimbatore,2016,37882,Diesel,Manual,First,1582,126.3,5,22.32,9.19,10,5.809102402022756,3788.2,0,-38.97039260747424,3.909675760057813
BMW 3 Series 320d Highline,BMW,Bangalore,2014,69330,Diesel,Automatic,First,1995,181.0,5,16.07,23.5,12,11.779448621553884,5777.5,1,74.34296943139667,8.461916728819798
Mercedes-Benz E-Class 2009-2013 E200 CGI Blue Efficiency,MercedesBenz,Delhi,2011,61000,Petrol,Automatic,First,1796,185.0,5,12.3,12.5,15,6.959910913140312,4066.6666666666665,1,28.480439145672953,3.5048899009208676
Chevrolet Beat Option Pack,Chevrolet,Kolkata,2010,35000,Petrol,Manual,Second,1199,79.4,5,18.6,1.5,16,1.2510425354462051,2187.5,0,-73.55658889975452,0.3869398450616638
Hyundai Santro Xing XP,Hyundai,Jaipur,2004,200000,Petrol,Manual,First,1086,74.0,5,0.0,0.8,22,0.7366482504604052,9090.90909090909,0,-86.30171312112125,0.12513221881195327
Tata Indica DLS,Tata,Jaipur,2009,82000,Diesel,Manual,Second,1405,74.0,5,13.5,0.75,17,0.5338078291814946,4823.529411764706,0,-87.15785605105117,0.17799232872836535
Mahindra XUV500 W8 2WD,Mahindra,Delhi,2012,72450,Diesel,Manual,First,2179,140.0,7,15.1,8.1,14,3.7173015144561727,5175.0,1,-16.744675433603927,2.4686615823877416
Maruti Ciaz ZDi Plus SHVS,Maruti,Jaipur,2017,36381,Diesel,Manual,First,1248,88.5,5,28.09,9.75,9,7.8125,4042.3333333333335,0,66.94787133633471,4.5086032384637935
Mercedes-Benz New C-Class C 250 CDI Avantgarde,MercedesBenz,Coimbatore,2017,25559,Diesel,Automatic,First,2143,201.15,5,19.71,37.93,9,17.69948670088661,2839.8888888888887,1,151.88824900963033,17.539622649736582
Honda City ZX CVT,Honda,Chennai,2005,100000,Petrol,Automatic,Third,1497,78.0,5,16.4,1.96,21,1.3092852371409485,4761.9047619047615,0,-74.80779269153186,0.3332325392274842
Toyota Fortuner 4x2 4 Speed AT,Toyota,Jaipur,2015,94000,Diesel,Automatic,First,2982,169.0,7,11.5,20.5,11,6.87458081824279,8545.454545454546,1,251.01860127126784,8.023556565254664
Maruti Alto K10 VXI,Maruti,Bangalore,2011,64357,Petrol,Manual,First,998,67.1,5,24.07,2.75,15,2.755511022044088,4290.466666666666,0,-79.59816315164507,0.7710757782025909
Jaguar XJ 2.0L Portfolio,Jaguar,Mumbai,2017,10501,Petrol,Automatic,First,1999,237.4,5,9.43,75.0,9,37.51875937968984,1166.7777777777778,1,697.3357054522575,34.68156337279841
Hyundai i20 1.4 Magna ABS,Hyundai,Chennai,2009,47000,Diesel,Manual,First,1396,90.0,5,21.9,2.8,17,2.005730659025788,2764.705882352941,0,-64.0111324164741,0.6645046939192306
Honda BRV i-VTEC V CVT,Honda,Mumbai,2017,18000,Petrol,Automatic,First,1497,117.3,7,16.0,9.25,9,6.179024716098864,2000.0,0,-1.6619296608882506,4.27739281597847
Toyota Corolla Executive (HE),Toyota,Chennai,2007,89000,Petrol,Manual,First,1794,125.0,5,13.4,3.0,19,1.6722408026755853,4684.210526315789,0,-61.44049901765081,0.6026108281427538
Audi A6 2011-2015 2.0 TDI Premium Plus,Audi,Coimbatore,2014,49964,Diesel,Automatic,First,1968,174.33,5,17.68,23.89,12,12.139227642276424,4163.666666666667,1,58.650415735303675,8.602348538361914
Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,Toyota,Mumbai,2014,35000,Diesel,Manual,First,2494,100.6,7,12.99,12.75,12,5.112269446672013,2916.6666666666665,1,35.547069926883765,4.591039927338401
Hyundai Grand i10 CRDi Sportz,Hyundai,Jaipur,2014,64000,Diesel,Manual,First,1120,70.0,5,24.0,4.15,12,3.705357142857143,5333.333333333333,0,-28.94013681581651,1.4943384861532836
Volkswagen Vento IPL II Petrol Highline AT,Volkswagen,Mumbai,2013,36000,Petrol,Automatic,First,1598,105.0,5,14.8,4.65,13,2.909887359198999,2769.230769230769,0,-50.56518626196004,1.5404289262081317
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Toyota,Delhi,2012,78600,Diesel,Manual,First,2494,102.0,7,12.8,8.9,14,3.5685645549318363,5614.285714285715,1,-8.521927328280842,2.712480010277889
Hyundai Verna CRDi SX,Hyundai,Jaipur,2008,170000,Diesel,Manual,Second,1493,110.0,5,16.8,1.5,18,1.0046885465505693,9444.444444444445,0,-74.31571210210235,0.3275058848601923
Maruti Ritz VDi,Maruti,Pune,2015,65000,Diesel,Manual,Second,1248,73.94,5,23.2,3.27,11,2.620192307692308,5909.090909090909,0,-51.64238947403974,1.2798551204089148
Audi Q7 3.0 TDI Quattro Technology,Audi,Pune,2008,120300,Diesel,Automatic,Second,2967,241.4,7,12.07,18.0,18,6.066734074823054,6683.333333333333,1,166.18868179427668,3.9300706183223073
Hyundai i20 Asta Option 1.2,Hyundai,Pune,2016,21000,Petrol,Manual,First,1197,81.83,5,18.6,6.3,10,5.263157894736842,2100.0,0,-6.833961372003161,2.680191217449861
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,Coimbatore,2017,18108,Diesel,Manual,First,1248,88.5,5,24.3,11.31,9,9.0625,2012.0,0,-24.891745417903532,5.229979756618
Honda City i VTEC S,Honda,Pune,2014,58407,Petrol,Manual,First,1497,117.3,5,17.4,6.16,12,4.114896459585838,4867.25,0,-8.904317785958638,2.2181024276395727
Maruti Ciaz ZXi,Maruti,Pune,2014,49500,Petrol,Manual,First,1373,91.1,5,20.73,6.0,12,4.369992716678806,4125.0,0,-11.270439401907762,2.160489377571012
Nissan Sunny XV CVT,Nissan,Kochi,2013,37199,Petrol,Automatic,First,1498,99.6,5,17.5,5.43,13,3.624833110814419,2861.4615384615386,0,-51.48824582906508,1.7988234557656246
Volkswagen Polo Diesel Highline 1.2L,Volkswagen,Hyderabad,2012,62000,Diesel,Manual,First,1199,73.9,5,22.07,4.65,14,3.878231859883236,4428.571428571428,0,-52.4633022460129,1.4171946121114813
Maruti Ertiga ZDI,Maruti,Hyderabad,2015,59000,Diesel,Manual,First,1248,88.8,7,20.77,7.5,11,6.009615384615385,5363.636363636364,0,-23.32790684840792,2.9354475238736577
Maruti Swift Dzire VDI,Maruti,Jaipur,2015,60000,Diesel,Manual,First,1248,74.0,5,26.59,6.25,11,5.00801282051282,5454.545454545455,0,7.017866241240189,2.4462062698947147
Mercedes-Benz New C-Class C 220 CDI Elegance AT,MercedesBenz,Bangalore,2007,39037,Diesel,Automatic,First,2143,170.0,5,14.84,9.25,19,4.316378908072796,2054.5789473684213,1,-31.37563969189705,1.8580500534401576
Honda Brio S MT,Honda,Mumbai,2013,17003,Petrol,Manual,First,1198,86.8,5,19.4,3.15,13,2.629382303839733,1307.923076923077,0,-66.51190037100518,1.0435163693667988
Hyundai i10 Magna Optional 1.1L,Hyundai,Hyderabad,2008,80400,Petrol,Manual,First,1086,66.7,5,16.0,2.3,18,2.1178637200736645,4466.666666666667,0,-76.4872247668451,0.5021756901189615
Hyundai Verna 1.6 SX CRDi (O),Hyundai,Jaipur,2012,75200,Diesel,Manual,First,1582,126.32,5,22.32,5.25,14,3.3185840707964602,5371.428571428572,0,-10.104992357358233,1.6000584330290917
Maruti Ciaz VDI SHVS,Maruti,Kochi,2017,41217,Diesel,Manual,First,1248,88.5,5,28.09,7.4,9,5.92948717948718,4579.666666666667,0,-33.88821715194873,3.4219142527827766
Ford Ikon 1.3 Flair,Ford,Pune,2006,98293,Petrol,Manual,Second,1299,70.0,5,13.8,1.55,20,1.1932255581216322,4914.65,0,-77.07819684549284,0.28644101364385566
